"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1","scorediff","predscorediff","wins"
2017,2,1,"TCU","Kansas St.","V",86,80,1,2,6,-2.2,1
2017,2,4,"TCU","Texas","H",78,63,0,2,15,7.5,1
2017,2,7,"TCU","Texas Tech","H",62,61,0,2,1,4.4,1
2017,2,11,"TCU","Baylor","V",52,70,0,2,-18,-7,0
2017,2,15,"TCU","Oklahoma St.","H",68,71,0,2,-3,-1,0
2017,2,18,"TCU","Iowa St.","V",71,84,0,2,-13,-8,0
2017,2,22,"TCU","Kansas","V",68,87,0,2,-19,-10.8,0
2017,2,25,"TCU","West Virginia","H",60,61,0,2,-1,-6.1,0
2017,3,1,"TCU","Kansas St.","H",74,75,0,2,-1,3.5,0
2017,3,4,"TCU","Oklahoma","V",68,73,0,2,-5,1.4,0
2017,3,8,"TCU","Oklahoma","N",82,63,0,2,19,4.3,1
2017,3,9,"TCU","Kansas","N",85,82,0,2,3,-8,1
2017,3,10,"TCU","Iowa St.","N",63,84,0,2,-21,-5.1,0
2017,3,15,"TCU","Fresno St.","H",66,59,0,2,7,12.8,1
2017,3,19,"TCU","Iowa","V",94,92,1,2,2,2.9,1
2017,3,21,"TCU","Richmond","H",86,68,0,2,18,12.3,1
2017,3,28,"TCU","UCF","N",68,53,0,2,15,5.6,1
2017,3,30,"TCU","Georgia Tech","N",88,56,0,2,32,7.6,1
2016,11,11,"Temple","La Salle","H",97,92,1,2,5,5.5,1
2016,11,14,"Temple","New Hampshire","H",52,57,0,2,-5,9,0
2016,11,17,"Temple","Massachusetts","V",67,70,0,2,-3,0.1,0
2016,11,20,"Temple","Manhattan","H",88,67,0,2,21,15.4,1
2016,11,24,"Temple","Florida St.","N",89,86,0,2,3,-13.5,1
2016,11,25,"Temple","West Virginia","N",81,77,0,2,4,-19.3,1
2016,11,30,"Temple","Saint Joseph's","V",78,72,0,2,6,1.4,1
2016,12,3,"Temple","Penn","H",70,62,0,2,8,6.5,1
2016,12,7,"Temple","George Washington","H",63,66,0,2,-3,5.1,0
2016,12,10,"Temple","DePaul","N",74,65,0,2,9,3.2,1
2016,12,13,"Temple","Villanova","V",57,78,0,2,-21,-21.6,0
2016,12,17,"Temple","NJIT","H",68,63,0,2,5,15.3,1
2016,12,22,"Temple","Yale","H",83,77,0,2,6,5.7,1
2016,12,28,"Temple","Cincinnati","H",50,56,0,2,-6,-10.5,0
2016,12,31,"Temple","UCF","V",53,77,0,2,-24,-7.7,0
2017,1,4,"Temple","SMU","V",65,79,0,2,-14,-16.6,0
2017,1,7,"Temple","East Carolina","H",81,62,0,2,19,7.9,1
2017,1,11,"Temple","UConn","V",59,73,0,2,-14,-5.4,0
2017,1,14,"Temple","Tulsa","H",68,70,0,2,-2,5.1,0
2017,1,18,"Temple","Cincinnati","V",74,81,0,2,-7,-16.2,0
2017,1,25,"Temple","Memphis","H",77,66,0,2,11,1.4,1
2017,1,28,"Temple","Houston","V",66,79,0,2,-13,-10.2,0
2017,1,31,"Temple","Tulane","V",79,71,0,2,8,5.9,1
2017,2,5,"Temple","South Fla.","H",83,74,0,2,9,14.7,1
2017,2,9,"Temple","SMU","H",50,66,0,2,-16,-10.8,0
2017,2,12,"Temple","Memphis","V",74,62,0,2,12,-4.4,1
2017,2,15,"Temple","East Carolina","V",64,78,0,2,-14,2.2,0
2017,2,19,"Temple","UConn","H",63,64,0,2,-1,0.3,0
2017,2,22,"Temple","UCF","H",69,71,0,2,-2,-1.9,0
2017,2,25,"Temple","Tulane","H",86,76,2,2,10,11.6,1
2017,3,5,"Temple","South Fla.","V",72,60,0,2,12,9,1
2017,3,9,"Temple","East Carolina","N",69,80,0,2,-11,5,0
2016,11,11,"Tennessee","Chattanooga","H",69,82,0,2,-13,10.9,0
2016,11,15,"Tennessee","Appalachian St.","H",103,94,0,2,9,20.7,1
2016,11,21,"Tennessee","Wisconsin","N",62,74,0,2,-12,-8,0
2016,11,22,"Tennessee","Oregon","N",65,69,1,2,-4,-9.4,0
2016,12,3,"Tennessee","Georgia Tech","H",81,58,0,2,23,6.3,1
2016,12,6,"Tennessee","Presbyterian","H",90,50,0,2,40,35,1
2016,12,11,"Tennessee","North Carolina","V",71,73,0,2,-2,-16.5,0
2016,12,13,"Tennessee","Tennessee Tech","H",74,68,0,2,6,19.2,1
2016,12,15,"Tennessee","Lipscomb","H",92,77,0,2,15,13.3,1
2016,12,18,"Tennessee","Gonzaga","N",76,86,0,2,-10,-14.2,0
2016,12,22,"Tennessee","ETSU","V",72,68,0,2,4,-0.8,1
2016,12,29,"Tennessee","Texas A&M","V",73,63,0,2,10,-1.9,1
2017,1,3,"Tennessee","Arkansas","H",78,82,0,2,-4,0.1,0
2017,1,7,"Tennessee","Florida","V",70,83,0,2,-13,-14.5,0
2017,1,11,"Tennessee","South Carolina","H",60,70,0,2,-10,-3.3,0
2017,1,14,"Tennessee","Vanderbilt","V",87,75,0,2,12,-5.3,1
2017,1,17,"Tennessee","Ole Miss","V",69,80,0,2,-11,-1.1,0
2017,1,21,"Tennessee","Mississippi St.","H",91,74,0,2,17,7.1,1
2017,1,24,"Tennessee","Kentucky","H",82,80,0,2,2,-9.6,1
2017,1,28,"Tennessee","Kansas St.","H",70,58,0,2,12,-0.8,1
2017,1,31,"Tennessee","Auburn","V",87,77,0,2,10,0.1,1
2017,2,4,"Tennessee","Mississippi St.","V",59,64,0,2,-5,1.4,0
2017,2,8,"Tennessee","Ole Miss","H",75,66,0,2,9,4.6,1
2017,2,11,"Tennessee","Georgia","H",75,76,0,2,-1,2.9,0
2017,2,14,"Tennessee","Kentucky","V",58,83,0,2,-25,-15.4,0
2017,2,18,"Tennessee","Missouri","H",90,70,0,2,20,11.3,1
2017,2,22,"Tennessee","Vanderbilt","H",56,67,0,2,-11,0.4,0
2017,2,25,"Tennessee","South Carolina","V",55,82,0,2,-27,-9,0
2017,3,1,"Tennessee","LSU","V",82,92,0,2,-10,7.8,0
2017,3,4,"Tennessee","Alabama","H",59,54,0,2,5,2.9,1
2017,3,9,"Tennessee","Georgia","N",57,59,0,2,-2,0.1,0
2016,11,11,"Tennessee St.","UC Davis","N",78,64,0,2,14,4.2,1
2016,11,12,"Tennessee St.","Northern Ariz.","N",69,65,0,2,4,12.7,1
2016,11,13,"Tennessee St.","Santa Clara","V",69,61,0,2,8,-5,1
2016,11,19,"Tennessee St.","Middle Tenn.","V",74,63,0,2,11,-12.9,1
2016,11,23,"Tennessee St.","Canisius","V",72,58,0,2,14,-1.5,1
2016,11,29,"Tennessee St.","Vanderbilt","V",59,83,0,2,-24,-15.6,0
2016,12,3,"Tennessee St.","Lipscomb","V",72,71,0,2,1,-2.7,1
2016,12,10,"Tennessee St.","North Carolina St.","V",55,67,1,2,-12,-7.9,0
2016,12,14,"Tennessee St.","Alabama St.","H",68,46,0,2,22,20.1,1
2016,12,19,"Tennessee St.","Duke","V",55,65,0,2,-10,-23.3,0
2016,12,31,"Tennessee St.","Murray St.","V",83,92,0,2,-9,-1,0
2017,1,2,"Tennessee St.","Kennesaw St.","H",73,76,0,2,-3,9.4,0
2017,1,5,"Tennessee St.","Southeast Mo. St.","H",65,62,0,2,3,7.5,1
2017,1,7,"Tennessee St.","UT Martin","H",76,65,0,2,11,6.3,1
2017,1,12,"Tennessee St.","Eastern Ky.","V",63,49,0,2,14,4.4,1
2017,1,14,"Tennessee St.","Morehead St.","V",85,87,0,2,-2,-0.6,0
2017,1,19,"Tennessee St.","Tennessee Tech","H",74,80,1,2,-6,9,0
2017,1,21,"Tennessee St.","Jacksonville St.","H",79,86,0,2,-7,3.8,0
2017,1,25,"Tennessee St.","SIUE","V",76,56,0,2,20,8.1,1
2017,1,28,"Tennessee St.","Belmont","H",76,93,0,2,-17,-2.6,0
2017,2,2,"Tennessee St.","Eastern Ill.","H",67,77,1,2,-10,6.9,0
2017,2,4,"Tennessee St.","Austin Peay","V",70,66,0,2,4,6.8,1
2017,2,9,"Tennessee St.","Tennessee Tech","V",72,59,0,2,13,3.3,1
2017,2,11,"Tennessee St.","Jacksonville St.","V",57,63,0,2,-6,-2,0
2017,2,16,"Tennessee St.","Morehead St.","H",64,52,0,2,12,5.2,1
2017,2,18,"Tennessee St.","Eastern Ky.","H",68,66,0,2,2,10.1,1
2017,2,25,"Tennessee St.","Belmont","V",63,68,0,2,-5,-8.3,0
2017,3,1,"Tennessee St.","Southeast Mo. St.","N",75,78,1,2,-3,4.7,0
2016,11,11,"Tennessee Tech","Georgia Tech","V",55,70,0,2,-15,-15.8,0
2016,11,14,"Tennessee Tech","Central Mich.","H",74,86,0,2,-12,1.7,0
2016,11,17,"Tennessee Tech","Alabama A&M","H",95,61,0,2,34,21.1,1
2016,11,20,"Tennessee Tech","Sam Houston St.","H",71,78,0,2,-7,2.9,0
2016,11,22,"Tennessee Tech","Southern U.","V",68,80,0,2,-12,3.3,0
2016,11,25,"Tennessee Tech","Ohio","V",57,68,0,2,-11,-13.4,0
2016,12,1,"Tennessee Tech","Lipscomb","V",85,104,0,2,-19,-8.8,0
2016,12,3,"Tennessee Tech","Alabama A&M","V",79,74,0,2,5,15.4,1
2016,12,10,"Tennessee Tech","Michigan St.","V",63,71,0,2,-8,-21.4,0
2016,12,13,"Tennessee Tech","Tennessee","V",68,74,0,2,-6,-19.2,0
2016,12,17,"Tennessee Tech","Lipscomb","H",79,81,0,2,-2,-3.1,0
2016,12,19,"Tennessee Tech","Furman","H",62,68,0,2,-6,-6.4,0
2016,12,22,"Tennessee Tech","Miami (OH)","V",58,66,0,2,-8,-1.4,0
2016,12,31,"Tennessee Tech","SIUE","V",72,66,0,2,6,1.9,1
2017,1,5,"Tennessee Tech","Austin Peay","H",76,67,0,2,9,6.4,1
2017,1,7,"Tennessee Tech","Murray St.","H",71,67,0,2,4,-1.4,1
2017,1,10,"Tennessee Tech","Southeast Mo. St.","V",78,83,0,2,-5,-4.3,0
2017,1,14,"Tennessee Tech","Jacksonville St.","H",59,74,0,2,-15,-2.4,0
2017,1,19,"Tennessee Tech","Tennessee St.","V",80,74,1,2,6,-9,1
2017,1,21,"Tennessee Tech","Belmont","V",70,82,0,2,-12,-14.5,0
2017,1,26,"Tennessee Tech","Morehead St.","H",76,73,0,2,3,-1,1
2017,1,28,"Tennessee Tech","Eastern Ky.","H",66,79,0,2,-13,4,0
2017,2,1,"Tennessee Tech","UT Martin","H",46,75,0,2,-29,0.1,0
2017,2,4,"Tennessee Tech","Eastern Ill.","V",87,68,0,2,19,-4.9,1
2017,2,9,"Tennessee Tech","Tennessee St.","H",59,72,0,2,-13,-3.3,0
2017,2,11,"Tennessee Tech","Belmont","H",83,70,0,2,13,-8.8,1
2017,2,18,"Tennessee Tech","Jacksonville St.","V",79,78,1,2,1,-8.1,1
2017,2,23,"Tennessee Tech","Morehead St.","V",68,73,0,2,-5,-6.7,0
2017,2,25,"Tennessee Tech","Eastern Ky.","V",71,75,0,2,-4,-1.7,0
2017,3,1,"Tennessee Tech","Murray St.","N",84,85,2,2,-1,-4.3,0
2016,11,11,"Texas","Incarnate Word","H",78,73,0,2,5,23.4,1
2016,11,14,"Texas","La.-Monroe","H",80,59,0,2,21,19.4,1
2016,11,17,"Texas","Eastern Wash.","H",85,52,0,2,33,14.4,1
2016,11,21,"Texas","Northwestern","N",58,77,0,2,-19,-3,0
2016,11,22,"Texas","Colorado","N",54,68,0,2,-14,1.6,0
2016,11,29,"Texas","UT Arlington","H",61,72,0,2,-11,5.7,0
2016,12,2,"Texas","Alabama","H",77,68,0,2,9,2.5,1
2016,12,6,"Texas","Michigan","V",50,53,0,2,-3,-10.7,0
2016,12,10,"Texas","Long Beach St.","H",71,65,0,2,6,17.7,1
2016,12,17,"Texas","Arkansas","N",74,77,0,2,-3,-3.2,0
2016,12,21,"Texas","UAB","H",96,60,0,2,36,13.7,1
2016,12,27,"Texas","Kent St.","H",58,63,0,2,-5,11.3,0
2016,12,30,"Texas","Kansas St.","V",62,65,0,2,-3,-6.9,0
2017,1,4,"Texas","Oklahoma St.","H",82,79,0,2,3,-5.6,1
2017,1,7,"Texas","Iowa St.","V",70,79,0,2,-9,-12.6,0
2017,1,11,"Texas","TCU","H",61,64,0,2,-3,-1.8,0
2017,1,14,"Texas","West Virginia","H",72,74,0,2,-2,-10.7,0
2017,1,17,"Texas","Baylor","V",64,74,0,2,-10,-11.7,0
2017,1,21,"Texas","Kansas","V",67,79,0,2,-12,-15.5,0
2017,1,23,"Texas","Oklahoma","H",84,83,0,2,1,2.5,1
2017,1,28,"Texas","Georgia","V",57,59,0,2,-2,-3.2,0
2017,2,1,"Texas","Texas Tech","H",62,58,0,2,4,-0.3,1
2017,2,4,"Texas","TCU","V",63,78,0,2,-15,-7.5,0
2017,2,7,"Texas","Iowa St.","H",67,65,0,2,2,-6.9,1
2017,2,11,"Texas","Oklahoma St.","V",71,84,0,2,-13,-11.3,0
2017,2,14,"Texas","Oklahoma","V",66,70,0,2,-4,-3.2,0
2017,2,18,"Texas","Kansas St.","H",61,64,0,2,-3,-1.2,0
2017,2,20,"Texas","West Virginia","V",62,77,0,2,-15,-16.5,0
2017,2,25,"Texas","Kansas","H",67,77,0,2,-10,-9.7,0
2017,3,1,"Texas","Texas Tech","V",57,67,0,2,-10,-6,0
2017,3,4,"Texas","Baylor","H",64,75,0,2,-11,-5.9,0
2017,3,8,"Texas","Texas Tech","N",61,52,0,2,9,-3.1,1
2017,3,9,"Texas","West Virginia","N",53,63,0,2,-10,-13.6,0
2016,11,11,"Texas A&M","Northwestern St.","H",72,44,0,2,28,22.4,1
2016,11,14,"Texas A&M","American","H",76,53,0,2,23,21.4,1
2016,11,18,"Texas A&M","Southern California","H",63,65,0,2,-2,1.8,0
2016,11,24,"Texas A&M","CSUN","N",95,73,0,2,22,17.3,1
2016,11,25,"Texas A&M","Virginia Tech","N",68,65,0,2,3,-2.3,1
2016,11,27,"Texas A&M","UCLA","N",67,74,0,2,-7,-10.1,0
2016,12,5,"Texas A&M","A&M-Corpus Chris","H",86,69,0,2,17,13.8,1
2016,12,7,"Texas A&M","Denver","H",80,58,0,2,22,13.9,1
2016,12,10,"Texas A&M","South Carolina St.","H",83,76,0,2,7,28.4,1
2016,12,17,"Texas A&M","Arizona","N",63,67,0,2,-4,-7.9,0
2016,12,21,"Texas A&M","Saint Francis (PA)","H",81,58,0,2,23,18.5,1
2016,12,29,"Texas A&M","Tennessee","H",63,73,0,2,-10,1.9,0
2017,1,3,"Texas A&M","Kentucky","V",58,100,0,2,-42,-16.3,0
2017,1,7,"Texas A&M","South Carolina","V",68,79,0,2,-11,-10,0
2017,1,11,"Texas A&M","LSU","H",92,62,0,2,30,12.6,1
2017,1,14,"Texas A&M","Mississippi St.","V",59,67,0,2,-8,0.4,0
2017,1,17,"Texas A&M","Arkansas","H",60,62,0,2,-2,-0.8,0
2017,1,21,"Texas A&M","Georgia","H",63,62,0,2,1,2,1
2017,1,25,"Texas A&M","Ole Miss","V",80,76,0,2,4,-2,1
2017,1,28,"Texas A&M","West Virginia","V",77,81,0,2,-4,-17,0
2017,1,31,"Texas A&M","Vanderbilt","H",54,68,0,2,-14,-0.6,0
2017,2,4,"Texas A&M","LSU","V",85,73,0,2,12,6.9,1
2017,2,8,"Texas A&M","Missouri","H",76,73,0,2,3,10.4,1
2017,2,11,"Texas A&M","Florida","V",62,71,0,2,-9,-15.4,0
2017,2,16,"Texas A&M","Vanderbilt","V",67,72,0,2,-5,-6.3,0
2017,2,18,"Texas A&M","Auburn","H",81,62,0,2,19,4.9,1
2017,2,22,"Texas A&M","Arkansas","V",77,86,0,2,-9,-6.6,0
2017,2,25,"Texas A&M","Alabama","H",56,53,0,2,3,2,1
2017,2,28,"Texas A&M","Missouri","V",60,43,0,2,17,4.6,1
2017,3,4,"Texas A&M","Kentucky","H",63,71,0,2,-8,-10.6,0
2017,3,9,"Texas A&M","Vanderbilt","N",41,66,0,2,-25,-3.4,0
2016,11,12,"Texas Southern","UT Arlington","V",82,89,0,2,-7,-13.9,0
2016,11,13,"Texas Southern","Delaware St.","V",74,61,0,2,13,9.6,1
2016,11,16,"Texas Southern","Rice","V",71,68,0,2,3,-7.7,1
2016,11,19,"Texas Southern","La Salle","V",77,76,0,2,1,-8.4,1
2016,11,21,"Texas Southern","James Madison","V",67,56,0,2,11,-2.4,1
2016,11,27,"Texas Southern","Louisiana","V",73,84,0,2,-11,-7.3,0
2016,11,30,"Texas Southern","Arizona","V",63,85,0,2,-22,-24.1,0
2016,12,3,"Texas Southern","Southern Ill.","V",70,74,0,2,-4,-7.8,0
2016,12,10,"Texas Southern","Louisville","V",71,102,0,2,-31,-28.2,0
2016,12,13,"Texas Southern","Cincinnati","V",58,96,0,2,-38,-24.4,0
2016,12,17,"Texas Southern","LSU","V",80,88,0,2,-8,-6.5,0
2016,12,18,"Texas Southern","TCU","V",59,96,0,2,-37,-21.4,0
2016,12,21,"Texas Southern","Baylor","V",63,89,0,2,-26,-25.5,0
2017,1,2,"Texas Southern","Alcorn","V",67,65,0,2,2,3.1,1
2017,1,4,"Texas Southern","Southern U.","V",82,74,0,2,8,5.4,1
2017,1,7,"Texas Southern","Prairie View","V",87,82,0,2,5,5.4,1
2017,1,14,"Texas Southern","Grambling","H",76,55,0,2,21,13.8,1
2017,1,16,"Texas Southern","Jackson St.","H",67,44,0,2,23,11.9,1
2017,1,21,"Texas Southern","Ark.-Pine Bluff","V",70,63,0,2,7,13.4,1
2017,1,23,"Texas Southern","Mississippi Val.","V",89,103,1,2,-14,11.1,0
2017,1,28,"Texas Southern","Alabama St.","H",70,68,0,2,2,16,1
2017,1,30,"Texas Southern","Alabama A&M","H",92,47,0,2,45,23.2,1
2017,2,4,"Texas Southern","Prairie View","H",74,61,0,2,13,11.1,1
2017,2,11,"Texas Southern","Grambling","V",77,70,0,2,7,8,1
2017,2,13,"Texas Southern","Jackson St.","V",62,71,0,2,-9,6.1,0
2017,2,18,"Texas Southern","Ark.-Pine Bluff","H",78,40,0,2,38,19.1,1
2017,2,20,"Texas Southern","Mississippi Val.","H",92,61,0,2,31,16.8,1
2017,2,25,"Texas Southern","Alabama St.","V",86,73,0,2,13,10.3,1
2017,2,27,"Texas Southern","Alabama A&M","V",74,64,0,2,10,17.5,1
2017,3,2,"Texas Southern","Alcorn","H",94,88,1,2,6,8.8,1
2017,3,4,"Texas Southern","Southern U.","H",82,69,0,2,13,11.1,1
2017,3,7,"Texas Southern","Alabama St.","H",87,72,0,2,15,16,1
2017,3,10,"Texas Southern","Grambling","N",62,57,0,2,5,10.9,1
2017,3,11,"Texas Southern","Alcorn","N",53,50,0,2,3,5.9,1
2017,3,17,"Texas Southern","North Carolina","N",64,103,0,2,-39,-27.9,0
2016,11,11,"Texas St.","Fla. Atlantic","N",61,57,0,2,4,6.2,1
2016,11,13,"Texas St.","Hawaii","V",68,74,0,2,-6,2.3,0
2016,11,14,"Texas St.","SIUE","N",86,58,0,2,28,9.6,1
2016,11,21,"Texas St.","A&M-Corpus Chris","H",69,73,0,2,-4,3.2,0
2016,11,25,"Texas St.","UTSA","V",48,63,0,2,-15,2.2,0
2016,11,29,"Texas St.","McNeese","H",80,68,0,2,12,14.3,1
2016,12,7,"Texas St.","UTRGV","V",61,72,0,2,-11,6,0
2016,12,10,"Texas St.","Prairie View","H",64,57,0,2,7,13.8,1
2016,12,17,"Texas St.","Tulsa","V",59,74,0,2,-15,-6,0
2016,12,23,"Texas St.","Tulane","V",69,66,1,2,3,0.5,1
2016,12,31,"Texas St.","Appalachian St.","H",67,58,0,2,9,9.1,1
2017,1,2,"Texas St.","Coastal Caro.","H",53,60,0,2,-7,5,0
2017,1,7,"Texas St.","UT Arlington","H",81,73,0,2,8,-5.5,1
2017,1,14,"Texas St.","South Ala.","V",67,72,1,2,-5,1.6,0
2017,1,16,"Texas St.","Troy","V",75,71,0,2,4,-4.7,1
2017,1,21,"Texas St.","Louisiana","H",73,79,0,2,-6,1.1,0
2017,1,23,"Texas St.","La.-Monroe","H",63,57,0,2,6,8.2,1
2017,1,28,"Texas St.","Coastal Caro.","V",52,50,0,2,2,-0.7,1
2017,1,30,"Texas St.","Appalachian St.","V",68,55,0,2,13,3.4,1
2017,2,4,"Texas St.","UT Arlington","V",61,76,0,2,-15,-11.2,0
2017,2,11,"Texas St.","Little Rock","H",56,49,0,2,7,6.7,1
2017,2,13,"Texas St.","Arkansas St.","H",62,58,0,2,4,-0.5,1
2017,2,18,"Texas St.","Ga. Southern","V",67,70,0,2,-3,-2,0
2017,2,20,"Texas St.","Georgia St.","V",51,67,0,2,-16,-4.9,0
2017,2,25,"Texas St.","Troy","H",63,59,0,2,4,1,1
2017,2,27,"Texas St.","South Ala.","H",90,64,0,2,26,7.3,1
2017,3,2,"Texas St.","Louisiana","V",84,94,1,2,-10,-4.6,0
2017,3,4,"Texas St.","La.-Monroe","V",70,65,0,2,5,2.5,1
2017,3,10,"Texas St.","La.-Monroe","N",63,51,0,2,12,5.4,1
2017,3,11,"Texas St.","UT Arlington","N",83,62,0,2,21,-8.3,1
2017,3,12,"Texas St.","Troy","N",53,59,0,2,-6,-1.9,0
2017,3,16,"Texas St.","Lamar University","H",70,60,0,2,10,7.1,1
2017,3,22,"Texas St.","Idaho","H",64,55,0,2,9,5.6,1
2017,3,25,"Texas St.","Saint Peter's","H",44,49,0,2,-5,-1.6,0
2016,11,11,"Texas Tech","Houston Baptist","H",93,67,0,2,26,21.4,1
2016,11,15,"Texas Tech","North Texas","H",70,43,0,2,27,26.8,1
2016,11,19,"Texas Tech","Eastern Ky.","H",90,71,0,2,19,23,1
2016,11,22,"Texas Tech","Auburn","N",65,67,0,2,-2,5.6,0
2016,11,23,"Texas Tech","Utah St.","N",75,51,0,2,24,10.4,1
2016,11,25,"Texas Tech","Idaho St.","H",91,58,0,2,33,29.4,1
2016,11,30,"Texas Tech","Incarnate Word","H",69,48,0,2,21,26.5,1
2016,12,3,"Texas Tech","Rice","H",85,84,0,2,1,14.9,1
2016,12,7,"Texas Tech","UTSA","H",87,50,0,2,37,22.2,1
2016,12,14,"Texas Tech","Nicholls St.","H",89,46,0,2,43,28.4,1
2016,12,17,"Texas Tech","Richmond","V",79,72,0,2,7,5.1,1
2016,12,21,"Texas Tech","Longwood","H",91,60,0,2,31,35.5,1
2016,12,30,"Texas Tech","Iowa St.","V",56,63,0,2,-7,-9.5,0
2017,1,3,"Texas Tech","West Virginia","H",77,76,1,2,1,-7.6,1
2017,1,7,"Texas Tech","Kansas","V",68,85,0,2,-17,-12.4,0
2017,1,10,"Texas Tech","Kansas St.","H",66,65,0,2,1,1.9,1
2017,1,14,"Texas Tech","Oklahoma","V",75,84,0,2,-9,-0.1,0
2017,1,18,"Texas Tech","TCU","H",75,69,0,2,6,1.3,1
2017,1,21,"Texas Tech","Oklahoma St.","H",64,83,0,2,-19,-2.5,0
2017,1,25,"Texas Tech","Baylor","V",61,65,0,2,-4,-8.6,0
2017,1,28,"Texas Tech","LSU","H",77,64,0,2,13,16.2,1
2017,2,1,"Texas Tech","Texas","V",58,62,0,2,-4,0.3,0
2017,2,4,"Texas Tech","Oklahoma","H",77,69,0,2,8,5.6,1
2017,2,7,"Texas Tech","TCU","V",61,62,0,2,-1,-4.4,0
2017,2,11,"Texas Tech","Kansas","H",79,80,0,2,-1,-6.6,0
2017,2,13,"Texas Tech","Baylor","H",84,78,0,2,6,-2.8,1
2017,2,18,"Texas Tech","West Virginia","V",74,83,2,2,-9,-13.3,0
2017,2,20,"Texas Tech","Iowa St.","H",80,82,1,2,-2,-3.8,0
2017,2,25,"Texas Tech","Oklahoma St.","V",63,80,0,2,-17,-8.2,0
2017,3,1,"Texas Tech","Texas","H",67,57,0,2,10,6,1
2017,3,4,"Texas Tech","Kansas St.","V",48,61,0,2,-13,-3.8,0
2017,3,8,"Texas Tech","Texas","N",52,61,0,2,-9,3.1,0
2016,11,11,"The Citadel","Col. of Charleston","V",68,81,0,2,-13,-19.2,0
2016,11,18,"The Citadel","Stetson","V",116,112,0,2,4,-1.9,1
2016,11,20,"The Citadel","Iowa St.","V",63,130,0,2,-67,-34.2,0
2016,11,23,"The Citadel","Arizona St.","V",110,127,0,2,-17,-17.5,0
2016,11,28,"The Citadel","Presbyterian","H",97,83,0,2,14,13,1
2016,12,2,"The Citadel","Colgate","H",108,101,0,2,7,-2,1
2016,12,3,"The Citadel","USC Upstate","H",97,92,0,2,5,-2.7,1
2016,12,4,"The Citadel","Campbell","H",91,97,0,2,-6,-0.4,0
2016,12,17,"The Citadel","Virginia Tech","V",71,113,0,2,-42,-26.2,0
2016,12,19,"The Citadel","UMBC","V",111,120,2,2,-9,-11.9,0
2016,12,28,"The Citadel","UNCG","H",87,95,0,2,-8,-9.6,0
2016,12,31,"The Citadel","Furman","V",68,83,0,2,-15,-17.8,0
2017,1,2,"The Citadel","Wofford","V",104,103,1,2,1,-14.9,1
2017,1,5,"The Citadel","ETSU","H",71,115,0,2,-44,-17,0
2017,1,7,"The Citadel","VMI","H",79,74,0,2,5,3.8,1
2017,1,11,"The Citadel","Chattanooga","V",73,83,0,2,-10,-16.8,0
2017,1,14,"The Citadel","Samford","H",90,98,0,2,-8,-8.2,0
2017,1,19,"The Citadel","Western Caro.","V",95,100,0,2,-5,-0.5,0
2017,1,21,"The Citadel","UNCG","V",72,81,0,2,-9,-15.3,0
2017,1,28,"The Citadel","Mercer","V",66,82,0,2,-16,-14.2,0
2017,2,2,"The Citadel","Wofford","H",90,100,0,2,-10,-9.2,0
2017,2,4,"The Citadel","Furman","H",91,99,0,2,-8,-12.1,0
2017,2,9,"The Citadel","ETSU","V",69,90,0,2,-21,-22.8,0
2017,2,11,"The Citadel","VMI","V",78,101,0,2,-23,-1.9,0
2017,2,18,"The Citadel","Mercer","H",78,89,0,2,-11,-8.5,0
2017,2,22,"The Citadel","Western Caro.","H",80,84,0,2,-4,5.2,0
2017,2,25,"The Citadel","Samford","V",102,96,0,2,6,-13.9,1
2017,2,27,"The Citadel","Chattanooga","H",85,76,0,2,9,-11.1,1
2017,3,3,"The Citadel","Western Caro.","N",78,72,0,2,6,2.3,1
2017,3,4,"The Citadel","UNCG","N",67,76,0,2,-9,-12.5,0
2016,11,12,"Toledo","Saint Joseph's","V",76,77,0,2,-1,-1,0
2016,11,15,"Toledo","Youngstown St.","H",103,98,1,2,5,13.2,1
2016,11,19,"Toledo","Wright St.","V",82,78,0,2,4,-1,1
2016,11,22,"Toledo","Middle Tenn.","V",70,80,0,2,-10,-11.3,0
2016,11,25,"Toledo","Evansville","N",83,79,2,2,4,0.4,1
2016,11,26,"Toledo","Middle Tenn.","N",70,73,1,2,-3,-8.4,0
2016,11,27,"Toledo","UNCW","N",77,102,0,2,-25,-7.4,0
2016,12,3,"Toledo","Green Bay","H",77,78,1,2,-1,6.2,0
2016,12,7,"Toledo","Detroit Mercy","H",73,65,0,2,8,14.2,1
2016,12,10,"Toledo","Marshall","V",105,111,1,2,-6,-1.8,0
2016,12,17,"Toledo","Southeastern La.","H",78,56,0,2,22,10.1,1
2016,12,20,"Toledo","Loyola Chicago","H",74,70,0,2,4,-0.4,1
2017,1,3,"Toledo","Buffalo","H",86,54,0,2,32,2.7,1
2017,1,7,"Toledo","Miami (OH)","H",91,76,0,2,15,12.1,1
2017,1,10,"Toledo","Western Mich.","V",74,90,0,2,-16,-0.9,0
2017,1,13,"Toledo","Central Mich.","V",88,96,0,2,-8,3.8,0
2017,1,17,"Toledo","Bowling Green","H",85,73,0,2,12,9.9,1
2017,1,21,"Toledo","Kent St.","V",61,85,0,2,-24,-2.5,0
2017,1,24,"Toledo","Ohio","V",79,76,0,2,3,-5.7,1
2017,1,28,"Toledo","Northern Ill.","H",72,74,0,2,-2,7.2,0
