"player","team","yr","trank_ppg","mins_pct","year"
"Marcus Barham","Florida A&M","Sr",1.62545,80.7,2018
"Nasir Core","Florida A&M","So",-0.34067,36.7,2018
"Kai Tease","Howard","Fr",0.0796751,8.6,2018
"Charles Williams","Howard","So",2.4704,86.3,2018
"Jakub Jokl","Utah","So",0.284507,2.8,2018
"Payton Pritchard","Oregon","So",3.91977,84.3,2018
"Dallas Walton","Colorado","Fr",0.685749,43,2018
"Keith Smith","Oregon","So",0.32984,20.8,2018
"M.J. Cage","Oregon","Fr",0.626565,4.7,2018
"Jaquori McLaughlin","Oregon St.","So",-2.09038,12,2018
"Ronnie Stacy","Oregon St.","Sr",-0.595947,13.3,2018
"Kodye Pugh","Stanford","Fr",-0.470446,7.5,2018
"Ben Kone","Oregon St.","So",-0.666311,5.9,2018
"Jordan Giles","UMKC","So",0.945388,52.6,2018
"Isaiah Ross","UMKC","So",1.56576,62.7,2018
"Xavier Bishop","UMKC","So",1.31673,75.6,2018
"Nick Mora","UT Rio Grande Valley","So",-0.0784686,0.2,2018
"Xavier McDaniel Jr.","UT Rio Grande Valley","So",0.709382,47.1,2018
"Omari Spellman","Villanova","Fr",3.69541,69.7,2018
"Matt Kennedy","Villanova","Sr",0.468084,0.9,2018
"Tom Leibig","Villanova","Sr",-0.302812,1.3,2018
"Denny Grace","Villanova","Sr",-0.104612,1.1,2018
"Brad Calipari","Kentucky","So",-0.384998,1.9,2018
"Randy Phillips","Radford","Sr",1.01957,56.2,2018
"Phil Fayne","Illinois St.","Jr",3.40706,64.3,2018
"Donald Hicks","Radford","So",1.09462,65.6,2018
"Dalen Traore","Evansville","Sr",0.0468435,28.9,2018
"Carlik Jones","Radford","Fr",2.16587,76,2018
"Dru Smith","Evansville","So",3.51753,53,2018
"Christian Bradford","Radford","Sr",0.0101313,53.8,2018
"John Hall","Evansville","Fr",-0.612232,33,2018
"D'Angelo Richardson","Southern Miss","Sr",0.0732614,46,2018
"Josh Conley","Southern Miss","So",-1.11413,1.3,2018
"Anfernee Hampton","Southern Miss","Jr",0.29018,22.4,2018
"Robert Martin","Rice","So",-0.00977507,48.9,2018
"Austin Meyer","Rice","So",-0.0548556,19.3,2018
"Ethan Good","Bowling Green","So",-0.561611,0.7,2018
"Grant Youngkin","Rice","So",-0.610031,0.2,2018
"Braxton Bonds","Houston Baptist","Jr",0.413939,82.9,2018
"Brock Bertram","Buffalo","Fr",0.184004,5,2018
"JT Escobar","North Florida","So",1.54975,67.7,2018
"Malik Newman","Kansas","So",4.23989,78.8,2018
"Leon Gilmore III","Stephen F. Austin","Sr",1.08013,60.9,2018
"Rokas Ulvydas","UCF","So",-0.184812,21.6,2018
"Valentine Sangoyomi","Houston","Jr",-0.478745,4.1,2018
"Armoni Brooks","Houston","So",2.80066,50.5,2018
"Quentin Goodin","Xavier","So",2.27409,73.4,2018
"Tyrique Jones","Xavier","So",2.04776,33.9,2018
"Kalif Young","Providence","So",0.776494,40.8,2018
"Alpha Diallo","Providence","So",3.02991,69,2018
"Jimario Rivers","Memphis","Sr",1.1673,55.1,2018
"Jamar Ergas","Washington St.","So",-0.0593819,1.2,2018
"Sam Timmins","Washington","So",0.5281,44.4,2018
"Nick Rakocevic","USC","So",2.62263,52,2018
"Jonah Mathews","USC","So",2.20446,63.1,2018
"Harrison Henderson","USC","So",-0.277387,1.8,2018
"Carlos Johnson","Washington","So",0.484022,10.5,2018
"Ade Murkey","Denver","So",0.300099,62.2,2018
"Jax Levitch","Fort Wayne","So",1.32509,69.2,2018
"Jordon King","Fort Wayne","Sr",0.438605,24.9,2018
"Antonio Bisutti","Ohio","Sr",-0.591688,1,2018
"Devin Davis","Houston","Sr",2.39346,64.9,2018
"Daniel Cummings","Tennessee St.","Fr",-0.247977,13.7,2018
"Delano Spencer","Tennessee St.","Sr",2.54272,81.9,2018
"Kevion Stewart","SIU Edwardsville","Fr",0.0208555,10.6,2018
"Mike Fofana","Tennessee Martin","So",-0.75277,39.5,2018
"Stephaun Adams","Tennessee Tech","Jr",-0.657504,9.7,2018
"Sammy Friday","Siena","So",0.286603,14.3,2018
"David Park","UMBC","Fr",0.37982,0.4,2018
"John Ogwuche","New Hampshire","So",0.896407,55.2,2018
"Jordan Barnes","Indiana St.","So",3.87716,82.1,2018
"Jeff Dowtin","Rhode Island","So",3.21576,81.5,2018
"Braedon Bayer","Syracuse","Jr",-0.135873,1.1,2018
"Tyus Battle","Syracuse","So",4.20913,96.1,2018
"Luke Rosinski","New Hampshire","So",-0.175394,3.4,2018
"Tyrie Jackson","Virginia Tech","So",0.556903,15.1,2018
"Nick Fullard","Virginia Tech","Sr",-0.50889,1,2018
"Keith Pinckney","Old Dominion","Sr",-0.279088,8.4,2018
"Braun Hartfield","Youngstown St.","So",1.81435,80.3,2018
"Lorenzo Hunt","Mississippi Valley St.","So",-0.548774,38.5,2018
"Jamal Watson","Mississippi Valley St.","Sr",0.0739461,9.5,2018
"Julian Roche","Santa Clara","Fr",0.469352,2.1,2018
"Javonntie Jackson","Long Beach St.","So",-0.488848,4.5,2018
"Jordan Griffin","Long Beach St.","So",0.840138,35.7,2018
"Clifton Powell Jr.","UC Santa Barbara","So",-0.83759,3.2,2018
"Max Heidegger","UC Santa Barbara","So",3.93902,84.4,2018
"Jalen Canty","UC Santa Barbara","Sr",3.36098,56.9,2018
"Louis Adams","Wyoming","Sr",1.51775,44.2,2018
"Diogo Brito","Utah St.","So",0.615213,61.3,2018
"Abel Porter","Utah St.","Fr",-0.260126,12.6,2018
"Daron Henson","Utah St.","Fr",0.431579,30.2,2018
"Sam Merrill","Utah St.","So",4.42465,88.5,2018
"Koby McEwen","Utah St.","So",2.27323,71.2,2018
"Klay Stall","Utah St.","Fr",0.0644703,6.5,2018
"Jared Printy","Western Michigan","So",0.925899,17.3,2018
"James Gordon IV","Toledo","Fr",0.338584,4.7,2018
"Justin Roberts","Toledo","So",0.816128,20.2,2018
"Jason Carter","Ohio","So",1.03553,3.4,2018
"Che Bob","Colorado St.","Sr",1.25344,62.6,2018
"Christian Vital","Connecticut","So",3.3242,77.9,2018
"Trayvon Reed","Texas Southern","Jr",2.812,57.5,2018
"Joseph Lopez","Sacred Heart","Sr",1.14898,64.6,2018
"Isaiah Wright","San Diego","Jr",2.6664,85.8,2018
"Kameron Chatman","Detroit","Jr",3.33015,74.3,2018
"Zach Radz","Sacred Heart","So",0.0390568,38.5,2018
"Richmond Aririguzoh","Princeton","So",0.283451,19.7,2018
"Olivier Cadieux","Fairfield","So",0.154409,0.2,2018
"Jose Morales","Princeton","So",0.219795,7.6,2018
"Will Gladson","Princeton","So",0.473978,13.5,2018
"Jordan Lyons","Furman","So",0.37418,45.1,2018
"Steven Whitley","Norfolk St.","So",1.46101,71.6,2018
"Kristian Doolittle","Oklahoma","So",0.135277,28.8,2018
"Xavier Sneed","Kansas St.","So",2.72493,78.1,2018
"Kameron McGusty","Oklahoma","So",1.32688,45.7,2018
"Matt Freeman","Oklahoma","So",0.397316,18.9,2018
"Brian Patrick","Kansas St.","So",0.0301872,13.7,2018
"James Love III","Kansas St.","Fr",-0.0684941,4.6,2018
"Jordan Shepherd","Oklahoma","So",0.0949605,27.2,2018
"Samuel Idowu","Saint Peter's","Jr",1.80347,57.6,2018
"Pat McNamara","Fairleigh Dickinson","So",-0.475241,24.6,2018
"Nick Ward","Michigan St.","So",2.97642,47.1,2018
"Marlon Stewart","North Dakota","So",1.46678,69.4,2018
"Frederick Scott","Rider","Jr",1.74201,59.4,2018
"Myles Thornton","Incarnate Word","Jr",-0.532643,1.7,2018
"Seth Dittmer","Milwaukee","So",0.513488,0.7,2018
"Isiah Deas","La Salle","So",0.742425,52,2018
"Sam Burkart","Milwaukee","So",0.0432417,0.6,2018
"Zach Sellers","Savannah St.","So",1.24005,66.2,2018
"Austin Dasent","Savannah St.","Sr",0.796555,55.1,2018
"Joe Garza","New Mexico St.","Sr",0.051737,8.9,2018
"Jemerrio Jones","New Mexico St.","Sr",2.0512,69.2,2018
"Oscar Frayer","Grand Canyon","So",1.31527,62.7,2018
"Fiifi Aidoo","Grand Canyon","So",0.409297,28.2,2018
"Deionte Simmons","Chicago St.","Sr",2.37,46.6,2018
"Glen Burns","Chicago St.","Sr",1.18029,79.3,2018
"Johnny McCants","New Mexico St.","Fr",0.864752,36.9,2018
"Shaq Carr","Grand Canyon","Sr",0.479137,21.5,2018
"Nehemiah Allen","Grand Canyon","So",-0.0123859,0.8,2018
"Ibrahima Sankare","Grand Canyon","Fr",0.0735567,2.6,2018
"Nate Kennell","Bradley","So",1.19441,64.7,2018
"JaShaun Smith","Longwood","So",-0.839438,59.4,2018
"Jahleem Montague","Longwood","So",-0.490609,16.8,2018
"Darrell Brown Jr.","Bradley","So",2.14802,80.3,2018
"Koch Bar","Bradley","So",0.0611183,39.6,2018
"Matt Milon","William & Mary","So",2.5817,76.4,2018
"Spencer Sutton","Oral Roberts","Fr",-0.366381,7.7,2018
"Chris Miller","Oral Roberts","So",0.875224,31.1,2018
"Kellen Manek","Oral Roberts","Fr",-0.00454518,1.6,2018
"Tyson Ward","North Dakota St.","So",1.86373,70.2,2018
"Cameron Hunter","North Dakota St.","Fr",1.10891,70.5,2018
"Jared Samuelson","North Dakota St.","So",0.694167,44.4,2018
"Jack Stensgard","South Dakota","Fr",-0.453619,1.5,2018
"Jontray Harris","Oral Roberts","Jr",0.673646,52.9,2018
"Satchel Pierce","Penn St.","Jr",-0.298928,11,2018
"Isaac Gassman","Illinois St.","Fr",0.749231,33.9,2018
"Lorenzen Wright Jr.","Tennessee Martin","Sr",-0.15258,5.8,2018
"Rasheem Dunn","St. Francis NY","So",1.824,76.8,2018
"Derrick Alston","Boise St.","Fr",-0.0522658,1.6,2018
"Justinian Jessup","Boise St.","So",3.22694,73,2018
"Omar Mostafa","William & Mary","So",0.428065,0.5,2018
"Dontay Caruthers","Buffalo","Jr",1.58516,31.8,2018
"Davonta Jordan","Buffalo","So",0.54789,62.6,2018
"Sid Tomes","Air Force","So",0.221118,40.1,2018
"Addison Owen","Rice","So",-0.78445,0.3,2018
"Clay Weatherspoon","Southern Miss","So",-1.14926,4.4,2018
"Ian Kinard","South Carolina St.","So",-0.0784213,47.3,2018
"James Richardson","South Carolina St.","Sr",0.304942,55,2018
"Janai Raynor Powell","South Carolina St.","Jr",0.598421,67.5,2018
"David Bottenberg","South Carolina St.","So",0.379198,25.1,2018
"Ozante Fields","South Carolina St.","So",0.15207,31.2,2018
"Tommy Kuhse","Saint Mary's","So",0.217035,3.8,2018
"Jock Perry","Saint Mary's","So",0.438096,4.6,2018
"Elijah Thomas","Saint Mary's","Fr",0.565679,13.3,2018
"Joseph Smoyer","Portland","So",0.0831951,11.6,2018
"Jordan Ford","Saint Mary's","So",3.17339,68,2018
"Juwan Gray","San Diego","So",1.27708,50.1,2018
"Justin Wertner","UC Irvine","So",0.398036,8.7,2018
"John Edgar Jr.","UC Irvine","So",0.378653,60.8,2018
"Evan Leonard","UC Irvine","So",2.72725,70.2,2018
"Eyassu Worku","UC Irvine","So",1.34935,72.2,2018
"Tommy Rutherford","UC Irvine","So",1.63994,53.3,2018
"Brad Greene","UC Irvine","So",0.666253,28.9,2018
"Jake Krafka","Denver","So",0.373891,57,2018
"Luke Neff","Denver","So",0.628445,11.8,2018
"Nick Rogers","IUPUI","So",-0.369563,55.1,2018
"Kyle Guy","Virginia","So",3.18352,80.7,2018
"John Mooney","Notre Dame","So",1.93244,38.4,2018
"Nikola Djogo","Notre Dame","So",-0.302143,35.3,2018
"T.J. Gibbs","Notre Dame","So",4.62493,93,2018
"Omer Yurtseven","North Carolina St.","So",3.43937,59.3,2018
"Spencer Newman","North Carolina St.","Fr",-0.471693,0.8,2018
"Devine Eke","Rider","Jr",0.524007,22.7,2018
"Issac Vann","VCU","So",0.943113,48.5,2018
"Drake Wilks","Grambling St.","So",-0.295847,29.8,2018
"Ikenna Ndugba","Bryant","So",1.20848,88.7,2018
"Darral Willis Jr.","Wichita St.","Sr",2.24817,45,2018
"Adam Grant","Bryant","So",0.969863,80.1,2018
"Brendon Gooch","Southern Illinois","Fr",-0.0557147,10.1,2018
"Harrison Kay","Central Connecticut","So",-0.0277383,4.2,2018
"V.J. King","Louisville","So",1.00968,62.6,2018
"Damontez Oliver","Campbell","So",0.823338,29.4,2018
"Cory Gensler","Campbell","So",0.337336,77.2,2018
"Artur Labinowicz","Coastal Carolina","So",1.36659,68.6,2018
"Amidou Bamba","Coastal Carolina","So",1.15155,32.8,2018
"Mogga Lado","Campbell","Sr",0.658381,42.6,2018
"Maurice Rivers","Jackson St.","Jr",1.18866,54.6,2018
"Zigmars Raimo","Hawaii","So",0.281801,17.6,2018
"Ido Flaisher","Hawaii","So",-0.510246,9.6,2018
"Gibson Johnson","Hawaii","Sr",1.78916,56.9,2018
"Mattias Markusson","Loyola Marymount","So",2.58568,61.7,2018
"Donald Gipson","Loyola Marymount","Fr",-0.164826,12.2,2018
"Rui Hachimura","Gonzaga","So",2.76355,51.1,2018
"Zach Norvell Jr.","Gonzaga","Fr",3.26125,66.7,2018
"Killian Tillie","Gonzaga","So",3.68512,62.9,2018
"Jacob Larsen","Gonzaga","Fr",0.739628,18.9,2018
"TJ Haws","BYU","So",2.12678,83.3,2018
"Caleb Stewart","Binghamton","Jr",-0.147644,17.3,2018
"Bryson Robinson","New Orleans","So",1.53537,51,2018
"Fred Haywood","McNeese St.","Fr",0.178984,1.3,2018
"Kalob Ledoux","McNeese St.","So",1.52016,73.5,2018
"Jacob Bonnington","McNeese St.","Fr",-0.855823,1,2018
"LaBarrius Hill","McNeese St.","Sr",0.637441,42.3,2018
"Kelvin Henry Jr.","McNeese St.","Fr",0.179777,5.8,2018
"Jacob Ledoux","McNeese St.","So",0.904498,48.2,2018
"Jalon Gates","Houston Baptist","So",1.74372,47.2,2018
"Christian Peevy","Incarnate Word","Fr",0.823306,39,2018
"Justin Moore","Georgia Tech","So",-2.64035,8.6,2018
"Mfiondu Kabengele","Florida St.","Fr",1.66682,35.4,2018
"Javin DeLaurier","Duke","So",1.38425,28.4,2018
"Marques Bolden","Duke","So",1.62276,25.4,2018
"Jack White","Duke","So",0.111385,10.8,2018
"Trent Forrest","Florida St.","So",2.6823,61.4,2018
"CJ Walker","Florida St.","So",1.4327,57.3,2018
"Ako Adams","Rice","So",1.36478,74.3,2018
"Kenneth Ogbe","Utah Valley","Sr",2.5241,76.7,2018
"Jeremiah Taylor","Louisiana Tech","So",-0.104537,1,2018
"Samson Oladimeji","Illinois","So",-0.270572,1,2018
"Karim Sameh Azab","Memphis","So",-0.379723,6.1,2018
"Nai Carlisle","San Jose St.","Fr",0.315313,28.3,2018
"Jalen McDaniels","San Diego St.","Fr",3.37444,62.1,2018
"Josh Hall","Nevada","So",1.71838,55.4,2018
"Isaac Mbuyamba","Kennesaw St.","So",-0.395479,43.1,2018
"Norbertas Giga","Jacksonville St.","Sr",0.769716,63.5,2018
"Jordan Walker","Morehead St.","So",0.921015,79.9,2018
"Johnny McWilliams","Fresno St.","So",0.107151,11.8,2018
"Bryson Williams","Fresno St.","So",2.60235,72.2,2018
"Jacara Cross","Jacksonville St.","So",-0.044097,12.1,2018
"Brekkott Chapman","Weber St.","Jr",0.550012,60.8,2018
"Harry Froling","Marquette","So",0.601069,17.5,2018
"Luka Vulikic","Eastern Washington","So",0.174591,13.5,2018
"Jacob Davison","Eastern Washington","So",1.46844,39.2,2018
"Broderick Robinson","UMKC","Sr",1.42364,77.9,2018
"Matthew Johnson","Southern Utah","Jr",-0.868424,6,2018
"Jason McMillan","Western Carolina","So",-0.0133762,2.4,2018
"Yalim Olcay","Western Carolina","So",-0.272508,3.3,2018
"Will Miller","VMI","So",-0.605511,30.5,2018
"Tyler Creammer","VMI","So",0.306451,49.3,2018
"Maurice Smith","Western Carolina","So",-0.549992,20.3,2018
"Adam Sledd","Western Carolina","So",0.0856973,15.6,2018
"Mohamed Abuarisha","Jacksonville St.","So",-0.317083,2.8,2018
"Christian Carlyle","Florida Gulf Coast","So",0.348582,34.8,2018
"Zach Charles","Eastern Kentucky","Sr",1.42022,49.1,2018
"Tyler Hooker","Kennesaw St.","So",0.52306,66,2018
"Ashton Spears","Jacksonville St.","So",0.385677,32.1,2018
"Eddy Polanco","Southeastern Louisiana","Sr",1.29667,46.8,2018
"Aaron Augustin","Stephen F. Austin","So",-0.0787797,56.7,2018
"Sam Ibiezugbe","Monmouth","So",-0.192745,9.6,2018
"Christopher Galbreath Jr.","Sam Houston St.","Sr",2.02187,71.1,2018
"Brandon Gonzalez","Southeastern Louisiana","Fr",0.673993,10.6,2018
"Kevon Harris","Stephen F. Austin","So",2.36384,60.7,2018
"Everett Winchester","Wright St.","Fr",0.564959,48.7,2018
"Geno Artison","Tulsa","Jr",0.0764218,26.5,2018
"Jaleel Wheeler","Tulsa","Sr",0.0684101,45.3,2018
"Julian Torres","SIU Edwardsville","Jr",0.484961,6.1,2018
"Gerron Scissum","James Madison","So",-0.00606192,3.6,2018
"Donovan Greer","NJIT","Jr",0.367096,27.5,2018
"Jack Galatio","St. Bonaventure","So",-0.342329,0.4,2018
"Christian Schmitt","South Carolina","So",-0.704616,0.3,2018
"Jamal Gaines","Bethune Cookman","Sr",-0.567978,2.7,2018
"Landon Fuller","Alabama","So",1.53762,0.3,2018
"MaCio Teague","UNC Asheville","So",3.04397,88.7,2018
"Donnie Lewis","Southeast Missouri St.","Jr",0.244214,25.1,2018
"Dondre Duffus","Southeast Missouri St.","Jr",0.559365,3.7,2018
"Milos Vranes","Southeast Missouri St.","Sr",0.296864,46.2,2018
"Jaylen Benton","Youngstown St.","Sr",0.921167,39.1,2018
"Ray Kowalski","Southeast Missouri St.","Fr",0.556866,34.5,2018
"Denzel Mahoney","Southeast Missouri St.","So",4.08932,78,2018
"Jonathan Dalton","Southeast Missouri St.","Jr",1.46373,80.5,2018
"Daniel Simmons","Southeast Missouri St.","Sr",1.96778,61.9,2018
"Jonathan Baehre","UNC Asheville","So",1.33756,53.4,2018
"Justin Brown","UNC Asheville","So",0.325999,3.4,2018
"Lamar Peters","Mississippi St.","So",1.51036,63.5,2018
"Breein Tyree","Mississippi","So",1.95045,62.1,2018
"Justas Furmanavicius","Mississippi","Sr",1.39929,41.4,2018
"Lane Below","Mississippi","Sr",-0.392225,0.2,2018
"Tye Wilburn","Wright St.","Sr",0.221224,12.1,2018
"Nick Singleton","Mississippi St.","Jr",0.176116,1.4,2018
"Travis Fields Jr.","Radford","So",0.774719,49.2,2018
"Shane Temara","North Texas","Sr",1.47,37.8,2018
"A.J. Lawson","North Texas","So",0.660199,60.5,2018
"Mitch Schafer","San Diego","Sr",-0.588337,0.2,2018
"Talbott Denny","Arizona","Sr",-0.297294,0.4,2018
"Lavelle Scottie","Air Force","So",1.38164,66.9,2018
"Randy Haynes","Old Dominion","Sr",1.82167,74.2,2018
"Lamar Wofford-Humphrey","Nebraska Omaha","Sr",1.15793,38,2018
"David Burrell","East Tennessee St.","Sr",0.398488,52.5,2018
"Jason Williams","East Tennessee St.","So",0.168845,23.7,2018
"Devontavius Payne","East Tennessee St.","Sr",1.61881,58.2,2018
"Julian Walters","Alabama A&M","Sr",-0.26113,54,2018
"Ross Cummings","Mercer","So",1.88883,35.4,2018
"Mac Brydon","Mercer","Fr",-0.0570116,1.8,2018
"Jermaine Long","East Tennessee St.","Sr",-0.568356,51.8,2018
"Ryan Johnson","Mercer","Jr",0.292177,14.9,2018
"Zane Martin","Towson","So",3.5707,76.6,2018
"Maxime Boursiquot","Northeastern","So",0.74926,49,2018
"Bolden Brace","Northeastern","So",2.02271,61.2,2018
"Shawn Occeus","Northeastern","So",1.38918,72,2018
"Nathan Knight","William & Mary","So",3.83899,72,2018
"Brian Starr","Towson","Sr",0.583254,72,2018
"Justin Gorham","Towson","So",1.82635,57.4,2018
"Justin Pierce","William & Mary","So",3.44437,79.8,2018
"Deon Baker","St. Francis PA","Sr",-0.236363,2.9,2018
"Tre McKeithen","St. Francis PA","Jr",-0.422685,0.8,2018
"Jamar Brown","Wagner","Fr",-0.205517,3.7,2018
"Elijah Davis","Wagner","Jr",0.202544,50,2018
"Brandon Tabb","Bethune Cookman","Sr",2.27534,73,2018
"Rodney Ross","Bethune Cookman","Sr",-0.094517,1.7,2018
"Tyrik Edwards","Jacksonville St.","So",-0.525625,22.5,2018
"D'Quan Applewhite","SIU Edwardsville","Jr",0.32312,0.3,2018
"Tyler Trillo","Arizona","Jr",-0.0518688,0.4,2018
"Marshall Thorpe","Oklahoma","So",-0.78445,0.6,2018
"Lucas N'Guessan","Oklahoma St.","So",0.0390923,16.9,2018
"Trey Reeves","Oklahoma St.","So",-0.551867,1.5,2018
"Kienan Walter","North Dakota","So",0.327678,38.2,2018
"Billy Brown","North Dakota","So",0.363963,49.8,2018
"Benson Osayande","Montana St.","Sr",0.180556,10,2018
"Joe Mvuezolo Jr.","Montana St.","Sr",0.423168,51,2018
"Devonte Klines","Montana St.","Jr",-0.551897,57.9,2018
"Justin Massey","Florida Atlantic","Jr",1.97309,65.3,2018
"Iziahiah Sweeney","Northwestern St.","Sr",0.765445,59.4,2018
"Shack Scott","Wagner","Sr",0.638394,25,2018
"Dan Robinson","Norfolk St.","Sr",-0.695629,28.6,2018
"Jamaal David","Charleston Southern","Fr",-0.182201,22.3,2018
"Jamal Thomas","Charleston Southern","Sr",-0.267814,3.7,2018
"Christian Keeling","Charleston Southern","So",2.42478,79.3,2018
"Tanner Lohaus","Northern Iowa","Fr",-0.0880836,1.9,2018
"Jamar Martin","Charleston Southern","Sr",-0.690955,13.2,2018
"Abdul Sarki","Charleston Southern","Jr",0.182256,0.6,2018
"Cortez Mitchell","Charleston Southern","Sr",0.988748,53.1,2018
"Jack Stevens","Holy Cross","So",-0.205594,0.3,2018
"Cal Reichwein","Lafayette","So",-0.00756417,1.7,2018
"Clayton Le Sann","Holy Cross","So",0.259695,7.3,2018
"Milan Williams","Colgate","So",-0.345555,0.9,2018
"Will Rayman","Colgate","So",2.75426,80.9,2018
"Ben Robertson","Bucknell","So",0.0748123,14.8,2018
"Duop Reath","LSU","Sr",2.76619,60.3,2018
"Skylar Mays","LSU","So",3.07738,77.4,2018
"Tyree Crump","Georgia","So",1.08171,34.3,2018
"Pape Diatta","Georgia","Sr",0.0258921,9,2018
"Dontay Bassett","Florida","Fr",1.03433,13.6,2018
"Jordan Harris","Georgia","So",0.340369,21.3,2018
"Gorjok Gak","Florida","So",0.74157,18.9,2018
"Wayde Sims","LSU","So",1.30882,42,2018
"Sam Cunliffe","Kansas","So",0.320021,4.7,2018
"Vitaliy Shibel","Arizona St.","Fr",0.183838,25.7,2018
"Romello White","Arizona St.","Fr",2.82468,58.3,2018
"Willie Jackson","Toledo","So",1.25912,28.7,2018
"Nazeer Bostick","Penn St.","So",0.501996,38.3,2018
"David Jean-Baptiste","Chattanooga","Fr",-0.26158,65.8,2018
"Nat Dixon","Chattanooga","Jr",2.12979,86,2018
"KaVaughn Scott","Loyola MD","So",-0.0376668,30.5,2018
"Ian Langendoerfer","Loyola MD","So",-0.367513,9.2,2018
"Rodney Chatman","Chattanooga","So",2.13239,73.6,2018
"Makale Foreman","Chattanooga","So",1.23168,87.4,2018
"Chuck Champion","Loyola MD","So",0.319818,65.7,2018
"Andrew Kostecka","Loyola MD","So",1.34703,60.1,2018
"Sam Green","Drexel","So",0.415943,5.2,2018
"Jacob Cushing","Delaware","So",-0.235324,24.4,2018
"Charlie Rose","Iowa","Sr",0.0596709,1.1,2018
"Maurice Howard","Alcorn St.","So",0.220234,70.7,2018
"Kobe Wilson","Alcorn St.","Fr",-0.796721,14.5,2018
"Austin Rogers","Alabama St.","So",-0.0846351,19,2018
"Damani Applewhite","South Carolina St.","So",1.6569,67.9,2018
"A.J. Mosby","Alcorn St.","Sr",2.84246,82.4,2018
"Tyler Carter","Alcorn St.","So",0.074057,37.2,2018
"Reginald Gee","Alabama St.","So",2.63766,74.8,2018
"Benedikt Haid","North Florida","So",0.248434,4.8,2018
"Justin Simon","St. John's","So",2.58241,88.6,2018
"Elijah Minnie","Eastern Michigan","Jr",2.38711,79,2018
"Mike Hoffman","UT Rio Grande Valley","Sr",0.519584,34.8,2018
"John Guerra","North Carolina Central","Jr",-0.123176,19.7,2018
"Alex Mills","North Carolina Central","Jr",0.00692529,0.7,2018
"Pablo Rivas","North Carolina Central","Sr",1.75878,65.4,2018
"Ray Salnave","Monmouth","Fr",1.08997,51.5,2018
"Samuli Nieminen","Stephen F. Austin","So",-0.628309,30.6,2018
"Emanual Shepherd","Southern","Sr",-0.033814,60.3,2018
"Shay'rone Jett","Prairie View A&M","Sr",-0.318349,14.5,2018
"Jordan Chatman","Boston College","Jr",4.14688,88.3,2018
"Lawson Korita","Tulsa","So",0.415143,31,2018
"Payton Willis","Vanderbilt","So",0.965909,44.4,2018
